epoch	iter	split	loss	ge_penalty	precision	adjusted_precision	tpr	fpr	auprc
1	1	train	0.45632032951449647	4.164647579193115	0.31124820311223056	2.4899856248978445	0.6999233365058899	0.11016848683357239	-
1	2	train	3.56631357394732	11.171897888183594	0.23749997419695773	1.8999997935756618	0.101283960044384	0.01739618368446827	-
1	3	train	2.770086179176966	9.90878677368164	0.3688693836149676	2.950955068919741	0.25311383605003357	0.021298740059137344	-
1	4	train	1.7334739033753672	3.468573808670044	0.35416794058974305	2.8333435247179444	0.5008094906806946	0.05684040114283562	-
1	5	train	0.7239781057255136	4.109920501708984	0.28727351770586723	2.298188141646938	0.5874722003936768	0.11023262143135071	-
1	6	train	0.8262128460087946	10.19115161895752	0.17887649511787962	1.431011960943037	0.5804327130317688	0.15414156019687653	-
1	7	train	1.2261155302587308	4.167209148406982	0.25937272305934306	2.0749817844747445	0.48392927646636963	0.11078029870986938	-
1	8	train	1.0368342320124309	2.758572578430176	0.3346214311500853	2.6769714492006824	0.551590621471405	0.06826626509428024	-
1	9	train	1.8034692025846903	5.084540367126465	0.25844364248518764	2.067549139881501	0.4114130735397339	0.04301322251558304	-
1	10	train	1.8802170760929586	6.763601779937744	0.31211249037704636	2.496899923016371	0.3775978982448578	0.03382990136742592	-
1	11	train	0.9211434667500167	2.966710329055786	0.3388785684549715	2.711028547639772	0.6179405450820923	0.06449422985315323	-
1	12	train	0.7906530216957132	2.8111093044281006	0.3913505071257914	3.130804057006331	0.5798903703689575	0.06820917874574661	-
1	13	train	0.8692012853347338	2.8662774562835693	0.29614309288945867	2.3691447431156694	0.524907648563385	0.06674253195524216	-
1	14	train	0.8605735437323649	2.6514084339141846	0.3286825973063138	2.62946077845051	0.5989083051681519	0.07613524794578552	-
1	15	train	1.3128523980577786	2.9645161628723145	0.24978817378877255	1.9983053903101804	0.5024645924568176	0.09392726421356201	-
1	16	train	0.3744099201061405	2.611178159713745	0.34327354887131	2.74618839097048	0.7743985652923584	0.07925847917795181	-
1	17	train	0.5972048748284579	3.998178720474243	0.19441535363462614	1.5553228290770091	0.6453475952148438	0.1087024137377739	-
1	18	train	0.8654933333506479	2.9594383239746094	0.32385372692033076	2.590829815362646	0.628180205821991	0.09328825771808624	-
1	19	train	0.44739552432050306	3.6183464527130127	0.204018575745276	1.632148605962208	0.7341621518135071	0.10436882078647614	-
1	20	train	1.4413266984124977	4.50282096862793	0.40712513353396623	3.25700106827173	0.5178939700126648	0.046940770000219345	-
1	21	train	0.6302030201535672	2.6246209144592285	0.26744126226920173	2.139530098153614	0.7431701421737671	0.08274984359741211	-
1	22	train	0.9220306040719152	3.5900847911834717	0.4057903577576257	3.2463228620610054	0.6026336550712585	0.054924435913562775	-
1	23	train	0.4236714602448046	2.9314627647399902	0.20668679611078608	1.6534943688862886	0.7546045780181885	0.09343071281909943	-
1	24	train	0.8361785645995821	3.6521706581115723	0.25897781062992264	2.071822485039381	0.6373304724693298	0.10549842566251755	-
1	25	train	0.7901864135120478	2.897503614425659	0.35812525810586254	2.8650020648469003	0.6875311732292175	0.0931972935795784	-
1	26	train	0.35914782904596493	2.9863853454589844	0.43829092959879173	3.506327436790334	0.7869718670845032	0.09482328593730927	-
1	27	train	1.4135757365517996	2.8507611751556396	0.22008041865526076	1.760643349242086	0.5738658905029297	0.09130728244781494	-
1	28	train	0.9765961989760399	2.642155885696411	0.3252392994660022	2.6019143957280177	0.5585722923278809	0.08242844045162201	-
1	29	train	0.977752388812535	4.102658271789551	0.4065846158369422	3.2526769266955378	0.5878166556358337	0.049632079899311066	-
1	30	train	0.5505576019820113	5.605578899383545	0.4672551190604287	3.7380409524834297	0.6460443735122681	0.039406199008226395	-
1	31	train	1.0170031742503245	2.8429510593414307	0.35353715118486057	2.8282972094788845	0.5831275582313538	0.06636611372232437	-
1	32	train	0.37688076216727495	4.21702766418457	0.2734522378177395	2.187617902541916	0.7249384522438049	0.11142855137586594	-
1	33	train	0.8453715235394026	2.88647723197937	0.2936959626319391	2.3495677010555127	0.6606957912445068	0.09191954880952835	-
1	34	train	0.5732248090207577	3.629784345626831	0.24964382319430548	1.9971505855544438	0.7064180374145508	0.1044238731265068	-
1	35	train	0.7297776743769646	2.942286491394043	0.29851704098361637	2.388136327868931	0.6357888579368591	0.09298975765705109	-
1	36	train	0.8115058721797097	2.6090643405914307	0.3979508996753799	3.183607197403039	0.5456610918045044	0.07376948744058609	-
1	37	train	0.5899030140468052	3.286520481109619	0.5048296962124487	4.038637569699589	0.6666054725646973	0.05842920392751694	-
1	38	train	1.0532875454641486	2.6428911685943604	0.37069094368352795	2.9655275494682236	0.5736206769943237	0.07806961983442307	-
1	39	train	1.653904728281001	3.461778402328491	0.4250567874227652	3.4004542993821216	0.5537735819816589	0.05665076524019241	-
1	40	train	0.7398794009105155	2.9423608779907227	0.3511554116823037	2.8092432934584295	0.6317294239997864	0.09357883781194687	-
1	41	train	0.7062977968495996	2.629702568054199	0.3426324903337967	2.741059922670374	0.6168500185012817	0.08418026566505432	-
1	42	train	0.9082975182035523	2.721393346786499	0.34519496530900073	2.761559722472006	0.6182999014854431	0.08870381861925125	-
1	43	train	0.6884559618442186	2.8363335132598877	0.36435828409581433	2.9148662727665147	0.6687119603157043	0.0674893856048584	-
1	44	train	1.2099586016188064	2.8883419036865234	0.2742372959162844	2.193898367330275	0.5560402870178223	0.09159012883901596	-
1	45	train	0.8010113104520475	2.6551058292388916	0.3583371324045105	2.866697059236084	0.632579505443573	0.08057146519422531	-
1	46	train	0.1685795983299613	6.624462127685547	0.3553900253173882	2.843120202539106	0.864940345287323	0.13295233249664307	-
1	47	train	0.6698785393752835	2.901212692260742	0.23136152251448067	1.8508921801158453	0.6161956191062927	0.09191283583641052	-
1	48	train	0.7807465468843778	2.7198524475097656	0.35818424581989006	2.8654739665591205	0.627170979976654	0.06994619965553284	-
1	49	train	1.1088206433380643	2.9780960083007812	0.3321444592452354	2.657155673961883	0.5057705640792847	0.06329703330993652	-
1	50	train	0.8580582384893205	3.02915096282959	0.3384336923146646	2.7074695385173166	0.6563886404037476	0.0631033256649971	-
1	51	train	1.3896693523145383	2.8815648555755615	0.3632038054701412	2.9056304437611296	0.5024527311325073	0.06662555783987045	-
1	52	train	0.8111627361453746	3.030374765396118	0.49256212809476946	3.9404970247581557	0.6143620014190674	0.06247670203447342	-
1	53	train	0.5352230284363032	2.61026930809021	0.42013757632970744	3.3611006106376595	0.7033745050430298	0.0822693482041359	-
1	54	train	0.8631982210846174	2.6178340911865234	0.4470687052911485	3.576549642329188	0.6907702088356018	0.07634522020816803	-
1	55	train	0.34092562086880207	2.6551895141601562	0.4574426932034114	3.6595415456272913	0.7846880555152893	0.08316821604967117	-
1	56	train	0.8592974650363128	2.764451503753662	0.3440994149534114	2.752795319627291	0.5936901569366455	0.07043493539094925	-
1	57	train	0.630316620097599	3.2213399410247803	0.33739856207501917	2.6991884966001534	0.658319354057312	0.09777805209159851	-
1	58	train	0.574217974781417	3.017606735229492	0.287876823153296	2.303014585226368	0.7087719440460205	0.09379766881465912	-
1	59	train	0.6932704456150531	2.783902168273926	0.33541418547802365	2.683313483824189	0.7158665060997009	0.08828277140855789	-
1	60	train	0.09805304543389116	4.464278697967529	0.36126973109593064	2.890157848767445	0.9086633324623108	0.11427202820777893	-
1	61	train	0.9313471736386418	3.314708709716797	0.22829669084247003	1.8263735267397603	0.6003317832946777	0.09980068355798721	-
1	62	train	0.387047539195536	2.7954955101013184	0.46447572078858607	3.7158057663086885	0.7245025634765625	0.06696707010269165	-
1	63	train	0.2863898202776909	2.986860752105713	0.3898819696272131	3.119055757017705	0.7640033960342407	0.06396067887544632	-
1	64	train	0.6468048203678336	2.813159942626953	0.38662796863518545	3.0930237490814836	0.6345052719116211	0.06710806488990784	-
1	65	train	1.1734121554634636	2.9207258224487305	0.37674969473199654	3.0139975578559723	0.5122836232185364	0.06409374624490738	-
1	66	train	0.892273504430285	3.2843611240386963	0.3714779865934467	2.9718238927475737	0.6458773612976074	0.05846210941672325	-
1	67	train	1.131264241412282	3.411250591278076	0.330172620971304	2.641380967770432	0.5297257900238037	0.057492345571517944	-
1	68	train	1.100754693771402	2.698758840560913	0.23321735713433528	1.8657388570746822	0.530060887336731	0.08570941537618637	-
1	69	train	0.30846485087337594	3.187382221221924	0.45930762563086935	3.674461005046955	0.8185195326805115	0.05997218191623688	-
1	70	train	0.36820655849833905	3.8383171558380127	0.276566996215018	2.212535969720144	0.7662944197654724	0.10723354667425156	-
1	71	train	0.5178833083366045	4.849618911743164	0.34522802760546145	2.7618242208436916	0.7373598217964172	0.11851722747087479	-
1	72	train	0.988323446196903	3.710404634475708	0.2380488056252919	1.9043904450023352	0.5683032274246216	0.10523346811532974	-
1	73	train	0.5212454182494963	3.3758842945098877	0.2844786178252937	2.2758289426023497	0.6976300477981567	0.10151045769453049	-
1	74	train	0.6686481725321047	2.654873847961426	0.3661589917781452	2.9292719342251616	0.6481186747550964	0.08485173434019089	-
1	75	train	1.386756731197238	2.7956323623657227	0.3642743418805215	2.914194735044172	0.5068953633308411	0.0669044628739357	-
1	76	train	0.5855628767671684	2.851673126220703	0.3847536794258693	3.0780294354069544	0.6591471433639526	0.0656028762459755	-
1	77	train	0.9064148335224566	2.9229350090026855	0.39401468434378584	3.1521174747502867	0.5891493558883667	0.0644504725933075	-
1	78	train	0.9504770555213327	2.864846706390381	0.40921123849685315	3.273689907974825	0.6857743263244629	0.0660046711564064	-
