epoch	iter	split	loss	ge_penalty	precision	adjusted_precision	tpr	fpr	auprc
1	1	train	0.6648734211921692	0.05866943299770355	0.25445207953453064	2.035616636276245	0.5737462639808655	0.11957500874996185	-
1	2	train	0.9275122284889221	-0.2276821732521057	0.31618407368659973	2.529472589492798	0.34801629185676575	0.050177332013845444	-
1	3	train	0.8692002892494202	-0.2556006908416748	0.30104395747184753	2.4083516597747803	0.41001927852630615	0.04274160414934158	-
1	4	train	0.8767525553703308	-0.18247047066688538	0.13303253054618835	1.0642602443695068	0.37193241715431213	0.09853122383356094	-
1	5	train	0.5519753694534302	-0.08155715465545654	0.27036046981811523	2.162883758544922	0.7327966094017029	0.10579999536275864	-
1	6	train	0.38650915026664734	-0.11402854323387146	0.24789802730083466	1.9831842184066772	0.9142882823944092	0.1483965516090393	-
1	7	train	0.5377813577651978	0.002705007791519165	0.17718668282032013	1.417493462562561	0.7527890801429749	0.20223493874073029	-
1	8	train	0.45874255895614624	-0.08000490069389343	0.14380979537963867	1.1504783630371094	0.8278952240943909	0.17959848046302795	-
1	9	train	0.6110090017318726	-0.14893576502799988	0.2481669932603836	1.9853359460830688	0.6708853244781494	0.13549849390983582	-
1	10	train	0.45516255497932434	-0.278594046831131	0.4183599650859833	3.346879720687866	0.8438776135444641	0.08345159888267517	-
1	11	train	0.6327609419822693	-0.2923426628112793	0.32716432213783264	2.617314577102661	0.6556175947189331	0.07800208777189255	-
1	12	train	0.6285922527313232	-0.25083351135253906	0.2557481527328491	2.045985221862793	0.6443222761154175	0.11670374870300293	-
1	13	train	0.4237050712108612	-0.2715078890323639	0.3246471583843231	2.597177267074585	0.8669784069061279	0.10433740168809891	-
1	14	train	0.4914325475692749	-0.19897493720054626	0.2071947604417801	1.6575580835342407	0.8021063804626465	0.13779906928539276	-
1	15	train	0.3689659535884857	-0.0668494701385498	0.17774684727191925	1.421974778175354	0.933387041091919	0.21235224604606628	-
1	16	train	0.44019460678100586	-0.2012195885181427	0.15000176429748535	1.2000141143798828	0.8429136276245117	0.15407884120941162	-
1	17	train	0.4359235167503357	-0.08144301176071167	0.24642790853977203	1.9714232683181763	0.8601131439208984	0.22289921343326569	-
1	18	train	0.4129752516746521	-0.11482492089271545	0.1910373717546463	1.5282989740371704	0.8880329728126526	0.20117603242397308	-
